Random_ID,WORRIED,HEALTHY,FEWFOOD,SKIPPED,ATELESS,RUNOUT,HUNGRY,WHLDAY,wt,year,N_adults,N_child,Raw_score,Raw_score_par,Raw_score_par_error,Prob_Mod_Sev,Prob_sev,Age,Education,Area,Gender
204755988,0,0,0,0,0,0,0,0,.0904,2020,02,00,0,-3.47563223924269,1.78440668629484,0,0,39,College,Urban/Suburbs,Male
171763918,0,0,0,1,1,0,0,0,.1647,2020,03,01,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,27,College,Towns/Rural,Male
134081999,1,1,1,1,1,1,1,1,.3532,2020,04,01,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,19,Elementary_or_less,Urban/Suburbs,Male
171253379,0,0,0,0,0,0,0,0,.5711000000000001,2020,02,03,0,-3.47563223924269,1.78440668629484,0,0,38,Secondary,Towns/Rural,Female
199529603,1,1,1,0,1,0,1,1,.8461,2020,09,06,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,25,Secondary,Towns/Rural,Male
202378283,1,1,1,1,1,1,1,0,.0784,2020,02,04,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,32,College,Towns/Rural,Male
135652476,1,1,1,1,1,0,0,0,.6105,2020,08,08,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,31,Secondary,Urban/Suburbs,Female
204210733,1,1,1,1,1,1,0,0,.2839,2020,02,09,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,29,Secondary,Urban/Suburbs,Male
171575927,0,0,0,0,0,0,0,0,1.8944,2020,02,02,0,-3.47563223924269,1.78440668629484,0,0,23,Secondary,Towns/Rural,Female
130690945,0,0,1,1,0,0,0,0,.6675,2020,02,03,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,28,Secondary,Urban/Suburbs,Female
111364198,0,0,0,0,0,0,0,1,.7673,2020,03,02,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,31,Secondary,Towns/Rural,Male
187488255,1,1,0,1,1,1,1,1,.6924,2020,02,05,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,42,Secondary,Urban/Suburbs,Male
168296822,1,1,1,1,1,1,1,1,1.2781,2020,02,04,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,50,Secondary,Towns/Rural,Female
165372754,1,1,0,0,0,0,0,0,.1582,2020,03,00,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,42,College,Urban/Suburbs,Female
134106676,0,0,0,0,0,1,1,0,.0413,2020,02,01,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,29,College,Towns/Rural,Male
195092435,1,1,1,1,1,1,1,1,1.7573,2020,09,01,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,40,Elementary_or_less,Towns/Rural,Female
116277745,1,1,1,1,1,1,0,1,1.0579,2020,06,04,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,44,Secondary,Towns/Rural,Female
190264626,1,1,1,1,1,1,1,1,.7673,2020,08,07,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,50,Secondary,Urban/Suburbs,Male
177605775,1,0,0,1,0,0,1,0,.3097,2020,07,03,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,26,College,Towns/Rural,Male
152853753,0,0,0,0,0,0,0,0,.1265,2020,04,01,0,-3.47563223924269,1.78440668629484,0,0,39,College,Urban/Suburbs,Male
197598277,0,0,1,0,0,0,0,0,.4216,2020,02,00,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,30,Secondary,Towns/Rural,Male
192553307,1,1,0,0,0,0,0,0,1.2781,2020,03,01,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,25,Secondary,Urban/Suburbs,Female
207456306,1,1,1,1,1,0,0,,.878,2020,06,04,,,,,,21,Secondary,Towns/Rural,Male
170520749,0,0,0,0,0,0,0,0,.1153,2020,03,02,0,-3.47563223924269,1.78440668629484,0,0,27,College,Towns/Rural,Male
169888594,1,1,1,1,1,0,0,0,.0683,2020,03,04,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,33,College,Towns/Rural,Female
204672664,1,1,1,1,1,1,1,1,1.0651,2020,06,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,46,Secondary,Towns/Rural,Female
203637253,1,1,1,1,1,1,1,1,.5951,2020,04,02,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,30,College,Urban/Suburbs,Male
145455727,1,1,0,1,1,1,0,0,.4051,2020,02,05,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,30,Secondary,Towns/Rural,Male
200483532,1,1,1,1,1,0,0,0,.878,2020,04,02,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,26,Secondary,Urban/Suburbs,Male
209522525,1,1,1,1,1,1,1,1,1.8098,2020,09,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,32,Elementary_or_less,Towns/Rural,Male
118844689,1,1,1,1,1,1,1,1,.0443,2020,05,03,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,45,College,Towns/Rural,Male
149101826,0,0,0,0,0,0,0,0,.4051,2020,05,01,0,-3.47563223924269,1.78440668629484,0,0,36,Secondary,Urban/Suburbs,Male
158822688,1,1,1,1,1,0,0,0,.2297,2020,03,03,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,40,Secondary,Urban/Suburbs,Male
171815877,1,0,1,1,1,0,1,0,1.2781,2020,02,05,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,46,Secondary,Towns/Rural,Female
199030215,1,0,0,1,1,0,0,0,.9335,2020,04,08,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,36,Elementary_or_less,Dont_know,Female
136419118,1,1,1,1,1,1,1,1,1.8297,2020,02,02,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,30,Elementary_or_less,Towns/Rural,Female
170558295,1,1,1,1,1,0,0,0,.9059,2020,06,05,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,31,Elementary_or_less,Towns/Rural,Male
159634025,1,1,1,1,0,0,0,0,.953,2020,05,05,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,25,Secondary,Urban/Suburbs,Male
199896889,1,1,1,1,1,1,1,1,.0874,2020,03,03,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,37,College,Towns/Rural,Male
175272702,1,1,1,0,1,1,1,0,.3515,2020,02,00,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,72,Secondary,Urban/Suburbs,Male
186095912,1,1,0,1,1,1,1,0,.0904,2020,02,01,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,32,College,Towns/Rural,Male
123825120,1,0,1,0,0,0,0,0,.0874,2020,02,03,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,30,College,Towns/Rural,Male
148957286,1,1,1,1,1,0,1,1,1.0651,2020,03,03,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,36,Secondary,Urban/Suburbs,Female
166087019,1,0,0,0,0,0,0,0,.7665999999999999,2020,05,00,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,35,Secondary,Towns/Rural,Male
116460725,1,1,1,1,1,1,1,1,1.4463,2020,07,04,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,60,Secondary,Urban/Suburbs,Female
192320450,1,1,1,1,1,1,1,1,.6924,2020,10+,07,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,62,Secondary,Urban/Suburbs,Male
204190000,1,1,1,1,1,1,1,1,.6655,2020,04,04,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,24,Elementary_or_less,Towns/Rural,Female
173456054,1,1,1,1,1,1,1,1,.3375,2020,04,02,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,35,Secondary,Urban/Suburbs,Male
209134459,1,0,1,0,1,1,1,0,1.5364,2020,02,02,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,22,Secondary,Towns/Rural,Female
173414425,1,1,1,1,1,1,1,0,.0853,2020,01,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,33,College,Towns/Rural,Male
179139217,1,1,1,1,1,1,1,1,1.2264,2020,05,07,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,20,Elementary_or_less,Towns/Rural,Female
140777983,1,1,1,1,1,1,1,1,.4051,2020,04,04,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,23,Secondary,Towns/Rural,Male
118591609,0,0,0,0,0,0,0,0,.2691,2020,04,01,0,-3.47563223924269,1.78440668629484,0,0,33,College,Urban/Suburbs,Female
148944977,0,0,0,0,0,1,0,0,.6592,2020,03,04,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,29,Secondary,Urban/Suburbs,Female
114628922,1,1,0,1,1,0,0,0,.0683,2020,02,02,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,30,College,Towns/Rural,Female
188756528,1,1,1,1,1,1,0,1,.7673,2020,02,03,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,40,Secondary,Urban/Suburbs,Male
114765410,0,1,1,1,1,1,0,1,.6705,2020,02,00,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,39,Secondary,Towns/Rural,Male
181864789,1,0,0,0,0,0,0,0,.5711000000000001,2020,04,03,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,22,Secondary,Urban/Suburbs,Female
114185113,1,1,1,1,0,0,0,0,.6705,2020,05,02,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,45,Secondary,Urban/Suburbs,Male
123382895,1,1,1,1,0,0,0,0,.5389,2020,07,03,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,23,College,Towns/Rural,Female
179908232,1,0,0,0,0,0,0,0,.0543,2020,01,00,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,30,College,Towns/Rural,Male
115359809,0,0,0,0,0,0,0,0,.1283,2020,05,01,0,-3.47563223924269,1.78440668629484,0,0,40,College,Urban/Suburbs,Female
152108337,1,1,1,1,1,1,1,1,2.1539,2020,02,03,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,47,Secondary,Urban/Suburbs,Female
120818242,1,0,0,0,0,0,1,0,.3698,2020,03,00,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,26,Secondary,Urban/Suburbs,Male
154741068,1,1,1,1,1,1,0,0,.8461,2020,02,05,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,46,Secondary,Urban/Suburbs,Male
119096394,1,0,1,0,1,0,1,1,.5063,2020,05,00,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,41,Secondary,Towns/Rural,Male
132893095,0,0,0,0,0,0,0,0,.1605,2020,01,02,0,-3.47563223924269,1.78440668629484,0,0,33,College,Towns/Rural,Female
129988017,1,1,0,1,1,0,0,0,.0784,2020,04,04,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,42,College,Urban/Suburbs,Male
208952446,1,1,1,0,1,1,0,1,.7665999999999999,2020,04,00,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,30,Secondary,Urban/Suburbs,Male
115375007,0,1,0,1,0,0,0,0,.0853,2020,09,07,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,50,College,Towns/Rural,Male
149014974,1,1,1,0,1,0,0,0,.5706,2020,02,03,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,29,Secondary,Towns/Rural,Male
175337999,0,0,0,0,0,0,0,0,.353,2020,05,01,0,-3.47563223924269,1.78440668629484,0,0,25,College,Towns/Rural,Male
206982503,1,1,1,1,1,1,1,1,3.4086,2020,07,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,22,Elementary_or_less,Urban/Suburbs,Male
176905807,1,1,0,1,0,0,0,0,.2297,2020,03,07,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,56,Secondary,Towns/Rural,Male
119555405,1,1,1,1,1,1,1,1,.9795,2020,03,07,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,57,Elementary_or_less,Urban/Suburbs,Female
157547514,1,1,1,1,1,0,0,1,.953,2020,04,00,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,35,Secondary,Urban/Suburbs,Male
143638603,1,0,0,0,1,0,0,0,.1526,2020,03,01,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,24,College,Urban/Suburbs,Female
117582880,1,1,1,1,0,1,1,1,1.3173,2020,03,06,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,64,College,Towns/Rural,Male
184514922,1,1,1,1,1,1,0,0,.4051,2020,06,02,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,18,Secondary,Dont_know,Male
187193841,0,1,1,1,1,0,0,0,.6592,2020,03,03,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,31,Secondary,Towns/Rural,Female
204084132,0,0,0,1,0,0,0,0,.6705,2020,08,00,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,38,Secondary,Urban/Suburbs,Male
162863486,1,0,0,1,1,1,0,1,.5951,2020,02,02,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,30,College,Urban/Suburbs,Male
197356014,1,1,1,0,0,0,1,0,2.0155,2020,05,03,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,60,Secondary,Towns/Rural,Female
190230985,1,1,0,0,1,1,1,1,.9717,2020,09,09,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,19,Secondary,Towns/Rural,Female
114715283,1,1,1,1,1,1,1,1,.878,2020,02,05,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,40,Secondary,Urban/Suburbs,Male
169702805,0,0,0,0,0,0,,0,.2945,2020,05,03,,,,,,41,College,Urban/Suburbs,Male
130805738,1,1,1,1,1,0,1,1,1.0579,2020,10+,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,57,Secondary,Urban/Suburbs,Female
196552731,1,0,0,0,0,0,0,0,.2839,2020,05,01,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,18,Secondary,Urban/Suburbs,Male
133954560,1,1,1,1,1,1,1,0,2.4495,2020,05,05,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,35,Secondary,Towns/Rural,Female
206392555,1,1,1,1,1,1,0,1,.8983,2020,03,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,23,Secondary,Urban/Suburbs,Male
134939558,0,0,0,0,0,0,0,0,.5389,2020,02,01,0,-3.47563223924269,1.78440668629484,0,0,38,College,Urban/Suburbs,Female
149173133,1,1,1,0,0,0,0,0,.5951,2020,06,01,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,41,College,Towns/Rural,Male
168233815,0,0,0,0,0,0,0,0,1.3538,2020,04,02,0,-3.47563223924269,1.78440668629484,0,0,38,Secondary,Urban/Suburbs,Female
123931646,1,1,0,0,1,1,0,0,.1647,2020,02,05,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,38,College,Urban/Suburbs,Male
181684473,1,1,1,1,1,0,0,0,.0925,2020,02,00,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,34,College,Urban/Suburbs,Male
180870140,0,0,0,1,1,1,1,1,.6705,2020,08,00,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,27,Secondary,Urban/Suburbs,Male
144765848,1,1,1,1,1,1,1,1,.2663,2020,01,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,27,Secondary,Towns/Rural,Male
185896325,1,1,0,1,1,0,1,0,.6705,2020,04,02,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,28,Secondary,Urban/Suburbs,Male
204048962,1,1,1,1,1,1,0,0,1.5364,2020,05,03,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,60,Secondary,Towns/Rural,Female
200717561,1,1,1,1,1,1,0,1,.1265,2020,05,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,25,College,Towns/Rural,Male
199766047,1,1,1,1,1,0,0,0,.1526,2020,10+,08,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,34,College,Towns/Rural,Female
160599855,1,1,1,0,0,0,0,0,3.4086,2020,07,00,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,73,Elementary_or_less,Towns/Rural,Male
166241523,1,1,0,1,1,1,1,1,.8461,2020,04,02,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,20,Secondary,Urban/Suburbs,Male
192331000,1,0,0,1,1,0,0,0,.2575,2020,05,03,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,35,College,Towns/Rural,Female
165090511,1,1,0,1,1,1,1,1,1.0665,2020,03,03,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,28,Secondary,Towns/Rural,Male
169046931,1,1,1,1,1,1,1,0,.0958,2020,06,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,62,College,Towns/Rural,Male
180216177,1,1,1,1,1,0,1,1,.0791,2020,05,03,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,26,College,Urban/Suburbs,Female
150693296,1,1,1,1,1,1,1,1,1.0665,2020,04,03,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,18,Secondary,Towns/Rural,Male
119399797,1,1,1,1,1,1,1,1,.2014,2020,10+,03,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,58,College,Towns/Rural,Male
185909246,1,1,1,1,1,1,1,1,.953,2020,05,01,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,40,Secondary,Urban/Suburbs,Male
166798112,0,0,1,0,1,0,0,0,.2691,2020,02,03,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,30,College,Towns/Rural,Female
183765789,0,0,1,0,0,0,0,0,.0925,2020,02,03,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,64,College,Towns/Rural,Male
125965765,1,1,1,1,1,1,1,1,.4627,2020,03,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,27,Secondary,Towns/Rural,Male
147338995,1,1,1,1,1,1,1,1,.2663,2020,08,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,42,Secondary,Towns/Rural,Male
126500692,1,1,1,1,1,1,1,1,2.608,2020,05,07,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,61,Elementary_or_less,Towns/Rural,Female
141928914,1,1,1,1,1,1,0,1,.2613,2020,06,02,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,25,College,Towns/Rural,Female
170482782,0,0,0,0,0,0,0,0,.4627,2020,04,00,0,-3.47563223924269,1.78440668629484,0,0,33,Secondary,Urban/Suburbs,Male
129639357,1,1,1,1,1,1,1,1,.9335,2020,06,02,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,18,Elementary_or_less,Urban/Suburbs,Female
200290190,1,1,1,1,0,0,0,0,.2945,2020,04,01,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,27,College,Urban/Suburbs,Male
182892755,1,1,1,1,1,1,1,1,.4493,2020,07,02,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,28,Secondary,Towns/Rural,Male
188626350,1,0,1,0,0,0,0,0,.0874,2020,05,04,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,30,College,Towns/Rural,Male
123197578,1,1,0,1,1,1,1,1,1.7751,2020,08,07,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,35,Elementary_or_less,Towns/Rural,Female
151816446,0,0,0,0,0,0,0,0,.2839,2020,04,00,0,-3.47563223924269,1.78440668629484,0,0,35,Secondary,Urban/Suburbs,Male
200325892,0,0,0,0,1,1,0,0,.878,2020,06,03,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,26,Secondary,Towns/Rural,Male
172205952,0,1,1,1,1,1,1,1,2.0836,2020,03,06,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,78,Elementary_or_less,Urban/Suburbs,Female
154462104,1,1,1,1,1,1,1,0,.9335,2020,06,06,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,81,Elementary_or_less,Urban/Suburbs,Female
201289806,0,1,0,1,0,0,0,0,.2014,2020,04,00,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,50,College,Towns/Rural,Male
185881972,1,1,1,1,1,0,0,,1.0665,2020,04,04,,,,,,18,Secondary,Urban/Suburbs,Male
192538068,1,1,1,1,1,0,0,0,.5711000000000001,2020,08,03,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,23,Secondary,Towns/Rural,Female
202796931,0,0,0,0,0,0,0,0,.2102,2020,02,00,0,-3.47563223924269,1.78440668629484,0,0,45,College,Towns/Rural,Male
129236309,0,0,1,1,1,0,0,0,1.0386,2020,07,04,3,-.6046624297919,.9476819923115239,.378649207172142,.0044337548457961,54,Elementary_or_less,Urban/Suburbs,Male
187243463,0,0,0,0,0,0,0,0,1.4463,2020,03,01,0,-3.47563223924269,1.78440668629484,0,0,25,Secondary,Towns/Rural,Female
130161661,0,0,0,1,1,1,0,1,.3959,2020,05,05,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,40,College,Towns/Rural,Male
200890788,1,0,1,1,0,1,0,0,.5711000000000001,2020,08,01,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,20,Secondary,Urban/Suburbs,Female
130177761,1,1,0,1,1,0,0,0,.2839,2020,03,05,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,33,Secondary,Urban/Suburbs,Male
190581618,1,1,1,1,1,1,0,1,.0874,2020,04,02,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,31,College,Urban/Suburbs,Male
181467061,1,1,1,1,1,1,1,1,.4051,2020,07,02,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,36,Secondary,Urban/Suburbs,Male
178945641,1,1,1,1,1,1,0,0,.5024999999999999,2020,05,00,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,28,Elementary_or_less,Towns/Rural,Male
208750264,0,0,1,0,0,1,0,0,.6705,2020,02,01,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,25,Secondary,Urban/Suburbs,Male
146269885,1,1,1,1,1,1,1,1,.5571,2020,05,04,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,35,Secondary,Towns/Rural,Female
164367176,0,1,1,1,1,0,0,1,.0784,2020,04,02,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,40,College,Towns/Rural,Male
181059756,1,1,0,0,0,0,0,0,.1265,2020,04,02,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,35,College,Towns/Rural,Male
189020266,0,0,0,0,0,0,0,0,.1323,2020,02,02,0,-3.47563223924269,1.78440668629484,0,0,32,College,Towns/Rural,Male
130640203,1,1,1,1,1,1,1,1,1.0651,2020,04,01,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,31,Secondary,Urban/Suburbs,Female
127365459,1,1,1,1,1,1,1,1,.8326,2020,02,06,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,35,Secondary,Towns/Rural,Female
175198394,1,1,1,1,1,1,0,1,.3656,2020,04,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,23,Elementary_or_less,Towns/Rural,Male
136089393,1,1,1,1,1,1,1,0,.8685,2020,04,02,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,35,Secondary,Towns/Rural,Male
124340092,1,1,1,1,1,1,0,0,1.2568,2020,02,01,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,35,Secondary,Towns/Rural,Female
176969134,1,1,1,1,1,0,0,0,.0791,2020,03,00,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,33,College,Urban/Suburbs,Female
203720521,1,1,1,1,1,1,1,1,1.9196,2020,07,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,22,Secondary,Urban/Suburbs,Male
172272642,1,1,1,1,1,0,0,0,.0413,2020,02,02,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,41,College,Towns/Rural,Male
147882227,0,0,0,0,0,0,0,0,.1582,2020,05,01,0,-3.47563223924269,1.78440668629484,0,0,29,College,Towns/Rural,Female
205858963,0,0,1,0,0,0,1,0,.3698,2020,04,00,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,21,Secondary,Towns/Rural,Male
179431313,0,0,1,1,1,0,0,1,.0958,2020,07,05,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,48,College,Towns/Rural,Male
111018874,1,1,1,1,1,1,1,1,3.4335,2020,02,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,60,Elementary_or_less,Towns/Rural,Female
204550053,0,1,1,1,1,0,0,0,.7652,2020,04,01,4,.126058164938327,.929306211903251,.681239122381297,.0298798332078331,20,Secondary,Towns/Rural,Female
166780381,1,1,1,1,1,0,0,0,.8685,2020,03,00,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,50,Secondary,Towns/Rural,Male
192802740,1,1,1,1,1,1,0,0,.7665999999999999,2020,05,05,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,48,Secondary,Urban/Suburbs,Male
178658990,1,1,1,1,1,1,1,1,2.4495,2020,04,04,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,21,Secondary,Urban/Suburbs,Female
205263735,,1,1,1,1,1,0,1,1.0651,2020,02,00,,,,,,20,Secondary,Urban/Suburbs,Female
137661800,1,1,1,1,1,1,1,1,.5389,2020,03,03,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,31,College,Urban/Suburbs,Female
172773692,1,1,1,1,1,1,1,1,.6675,2020,03,00,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,18,Secondary,Towns/Rural,Female
157131393,1,0,0,1,0,0,0,0,.4216,2020,03,02,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,35,Secondary,Urban/Suburbs,Male
161144485,0,1,0,0,0,0,0,0,.0443,2020,01,00,1,-2.53169462982636,1.33073701427257,.047641054506747,.0004633705923494,75,College,Urban/Suburbs,Male
191496039,1,1,0,1,1,0,0,1,.8326,2020,03,06,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,25,Secondary,Towns/Rural,Female
177654616,1,1,0,1,1,1,1,0,.2575,2020,08,05,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,21,College,Urban/Suburbs,Female
142635500,0,0,0,0,0,0,0,0,1.2264,2020,06,05,0,-3.47563223924269,1.78440668629484,0,0,22,Elementary_or_less,Towns/Rural,Female
202655490,1,0,1,1,1,1,1,1,.6705,2020,06,00,7,2.8574209055801,1.34735900352858,.99066794157314,.7669221841951051,26,Secondary,Towns/Rural,Male
193720956,0,0,0,1,1,0,0,0,.1574,2020,02,00,2,-1.40912251714157,1.03845979456933,.14532818568768,.0007807371576466,29,College,Towns/Rural,Female
183343100,1,1,1,0,1,1,0,0,1.2553,2020,06,00,5,.853854679816141,.960733840625401,.887491674885726,.143791743739794,50,Secondary,Urban/Suburbs,Female
200135052,1,1,1,1,1,0,1,0,.953,2020,02,03,6,1.70629385467405,1.06083907823783,.971437695827388,.436623513369523,43,Secondary,Towns/Rural,Male
185702870,1,1,1,1,1,1,1,1,.353,2020,10+,05,8,4.49978025615947,1.78440668629484,.996495952835501,.929307653358724,31,College,Urban/Suburbs,Male
